Air Temperature (C°),Air Temperature Uncertainty (C°),Wind Direction at 3m (°N),Wind Direction at 3m Uncertainty (°N),Wind Speed at 3m (m/s),Wind Speed at 3m Uncertainty (m/s),Wind Speed at 3m (std dev) (m/s),DHI (Wh/m2),DHI Uncertainty (Wh/m2),Standard Deviation DHI (Wh/m2),DNI (Wh/m2),DNI Uncertainty (Wh/m2),Standard Deviation DNI (Wh/m2),GHI Uncertainty (Wh/m2),Standard Deviation GHI (Wh/m2),Peak Wind Speed at 3m (m/s),Peak Wind Speed at 3m Uncertainty (m/s),Relative Humidity (%),Relative Humidity Uncertainty (%),Barometric Pressure (mB (hPa equiv)),Barometric Pressure Uncertainty (mB (hPa equiv)),GHI (Wh/m2),Class
0.9915701685883515,0.0,-1.019593495241794,0.1820095064160816,-0.8418777607611749,-1.483081518598863,-0.9448924927206387,1.587695318260495,1.5965708685903457,2.190692815680778,-0.14650100912227693,0.23532276742156108,0.5168428755059434,0.12875286689409626,-0.5523679350306806,0.011176072621957977,0.18247939579718483,-1.2010553273473186,0.0,-0.2744027275170205,-0.46997948599050826,0.692255421959644,running
1.3245683888848694,0.0,-1.5005381977686687,0.1820095064160816,-0.7142632809449708,-1.483081518598863,-0.7096367041972363,1.9134546394558443,1.8194533342280923,2.0763477265939554,-0.34422979320475205,0.276031574916101,0.4541879635969384,0.14587755983254427,-0.25364491597671995,-0.5917978386678602,0.18247939579718483,-1.3751184745137335,0.0,-0.35077600402276626,-0.46997948599050826,0.7090167802336773,running
1.5604421282615701,0.0,1.2607477667390772,0.1820095064160816,-0.8418777607611749,-1.483081518598863,-1.1801482812440405,1.330118180571149,1.2546331728603854,1.1661838014003587,0.14275825644388113,0.06848339244393918,-0.505240639087083,0.13761046668984525,-1.3086241426356586,-0.916476098593147,0.18247939579718483,-1.3896237367776012,0.0,-0.3979477336292571,-0.46997948599050826,0.7311010022839235,running
1.5049424248788172,0.0,-1.483953897681535,0.1820095064160816,-0.5866488011287668,-1.483081518598863,-0.7096367041972363,0.3911324331763517,0.14575829723407982,-0.9621288115523453,0.6015578677483912,0.2973870149132365,-1.4123220734342259,0.08229967685416821,-1.1040243132836152,1.1939325909212173,0.18247939579718483,-1.2445711141389222,0.0,-0.39120891511404265,-0.46997948599050826,0.5950093433247132,running
1.0886946495081695,0.0,-1.3015265967230654,0.1820095064160816,-0.7142632809449708,-1.483081518598863,-0.9448924927206387,-0.1426169831585229,0.34510658948150535,0.17959828400300631,0.6657193422351624,0.4542160273922011,-0.33081744883717573,0.039980033385589725,-0.40700393549104047,-0.7309456643501259,0.18247939579718483,-1.128529016027979,0.0,-0.3058505472546802,-0.46997948599050826,0.3571415088997525,Monitoring
0.3671985055323798,0.0,-1.0444699453724944,0.1820095064160816,-1.2247212002097867,-1.483081518598863,-1.1801482812440405,-1.1029527072067158,-0.9561947626891909,-2.3900059290435625,1.4390167045999875,0.40016006989945146,-2.6621865097093447,-0.01139404542975432,-1.324614182585019,-0.777328272910881,0.18247939579718483,-0.7417220223248351,0.0,-0.17332044978882688,-0.021680601288252607,0.12606881972102135,Monitoring
-0.6456710812028627,0.0,-1.1356835958517293,0.1820095064160816,-0.5866488011287668,-1.483081518598863,-0.7096367041972363,-0.9204448422664038,-0.44398040066455524,-1.1143973975222337,0.23453456733172728,0.11586577493758396,-0.6843124195754008,-0.1751612238756023,-0.6076062548557438,-1.1483891413969234,0.18247939579718483,-0.030964171395307823,0.0,-0.1014397189598882,-0.021680601288252607,-0.30704618811227125,Monitoring
-1.2422928925674577,0.0,-1.1771443460695632,0.1820095064160816,-1.3523356800259907,-1.483081518598863,-1.4154040697674428,-1.4754064934698126,-0.8883609687994419,-1.2362122662981443,0.9073696465282499,0.29138079741404227,-0.5695124519485784,-0.21728403179316408,-1.1022072632893696,-1.7049804441259861,-4.8605875425977265,0.10441827640079245,0.0,-0.036297806646163944,-0.021680601288252607,-0.4196945959719891,Inspecting
-1.4504167802527816,0.0,-0.8952112445882919,0.1820095064160816,-1.4799501598421945,-1.483081518598863,-0.9448924927206387,-1.1861487452625257,0.0973055873128305,1.4684225795896468,0.8440276033886916,1.4158781847632138,2.0805882091832704,-0.025763040653969362,-0.082478806518794,-0.5454152301071047,0.18247939579718483,-0.4902974764177915,0.0,-0.049775443676590266,-0.021680601288252607,-0.31293531399233676,Monitoring
-0.7566704879683688,0.0,-1.0942228456338952,0.1820095064160816,-0.9694922405773785,-1.483081518598863,-0.7096367041972363,-0.3117638949673557,0.42124656221489715,1.1702059904637139,0.3947333957118516,0.44086887739399133,0.209227469294635,-0.06827951967356453,-0.9604773637382205,-1.1483891413969234,0.18247939579718483,-0.6643606235842062,0.0,-0.14636517572797425,-0.021680601288252607,0.0033409464127296395,Monitoring
-0.2849230092149682,0.0,-1.0693463955031948,0.1820095064160816,-0.33141984149635867,0.7108687570899668,-0.2391251271504321,0.812622294849827,0.9362296505207475,0.7806282497558489,-0.8996403603456642,-0.35795804999886227,0.582529476700868,0.0014002653863275474,1.548868678314818,0.011176072621957977,0.18247939579718483,-0.4129360776771626,0.0,-0.15984281275840057,-0.021680601288252607,0.1006625266615071,Monitoring
0.3394486538410034,0.0,-0.9449641448496927,0.1820095064160816,-0.20380536168015514,0.7108687570899668,-0.0038693386270297505,2.6377009442529467,1.7613100823225931,0.5910107653405161,-1.744801851861062,-0.36596633999778805,0.42063726883276126,0.08918892113975074,0.9601444801792755,-0.5917978386678602,0.18247939579718483,-1.1333641034492685,0.0,-0.19802945101127217,-0.021680601288252607,0.419543592744295,running
1.0886946495081695,0.0,-0.97813274502396,0.1820095064160816,-0.8418777607611749,-1.483081518598863,-0.7096367041972363,1.7557402957904424,0.9306921979583189,-0.34098790048272537,-0.7055990173256463,-0.3886564949947448,-0.522420211707294,0.09056676999686723,1.2090803293909091,0.3822369411080003,0.18247939579718483,-0.949630781440275,0.0,-0.2744027275170205,-0.46997948599050826,0.5732648785367784,running
1.435567795650376,0.0,-1.4922460477251018,0.1820095064160816,-0.7142632809449708,0.7108687570899668,-0.2391251271504321,2.0434828843642627,1.8014566134001995,1.7177983015176903,-0.4717333108310815,0.011758004951547737,0.0016578095186732666,0.12481615587376338,-0.8554518740708303,-0.29031088302295094,0.18247939579718483,-1.384788649356312,0.0,-0.36200736821478774,-0.46997948599050826,0.7320070216500878,running
1.6575666091813883,0.0,-1.6415047485093044,-11.345259233268997,-0.8418777607611749,-1.483081518598863,-0.9448924927206387,1.7890738077267105,1.0677441488784243,-0.26456630827896965,-0.37864590978769436,-0.30657152250575476,-1.4226298170063527,0.09647183652736656,-0.9368557138130289,0.2662804197061122,0.18247939579718483,-1.355778124828576,0.0,-0.4114253706596809,-0.46997948599050826,0.6969742728250816,running
1.5743170541072586,0.0,-1.4093245472894338,0.1820095064160816,-1.0971067203935825,-1.483081518598863,-0.4743809156738345,0.42501691225206234,0.53061125032286,-0.12608808481201447,0.7273405795455732,0.2620170674179806,-1.0159792274550044,0.09765284983346646,-1.2297641728854036,-0.5917978386678602,0.18247939579718483,-1.2784167260879475,0.0,-0.37323873240680927,-0.46997948599050826,0.6426131108552444,running
1.102569575353858,0.0,-1.276650146592365,0.1820095064160816,-0.9694922405773785,-1.483081518598863,-1.1801482812440405,0.286724160252007,0.6109043124780733,0.20373141838313982,0.47987231268727365,0.26535385491753305,-1.090356671269565,0.03505914461017362,-1.5041387220164746,-1.217963054238056,0.18247939579718483,-1.1188588411854006,0.0,-0.27215645467861566,-0.46997948599050826,0.4366069574737157,running
0.5336976156806393,0.0,-0.7791211439783566,0.1820095064160816,-1.3523356800259907,-1.483081518598863,-1.4154040697674428,-0.14330569208282595,0.1097648555782943,-0.217449236393948,0.15955659906174582,0.2326533374219193,-0.5226223243263557,-0.032455449388535326,-0.5836211949317034,-0.9628587071539022,-4.8605875425977265,-0.7465571097461244,0.0,-0.17332044978882688,-0.021680601288252607,0.0669133052719002,Monitoring
-0.4930468969002921,0.0,-1.061054245459628,0.1820095064160816,-0.4590343213125627,0.7108687570899668,-0.4743809156738345,-0.7642456582344688,-0.20863866676134418,-0.424879272375569,-0.15035233645417748,0.07048546494367072,0.4792499283605406,-0.16571311742680336,0.2347781224764709,-0.5917978386678602,0.18247939579718483,0.2881515984097857,0.0,-0.11491735599031452,-0.021680601288252607,-0.37473338492610275,Monitoring
-1.3394173734872754,0.0,-1.0942228456338952,0.1820095064160816,-0.8418777607611749,-1.483081518598863,-0.9448924927206387,-0.8415187995412724,-0.5727261727410176,-0.9862619459324784,-0.7030587801492868,-0.35662333499904136,0.6969252190895672,-0.256060635343443,0.9964854800641855,-1.032432619995035,0.18247939579718483,0.3268322977801003,0.0,-0.03180526096935432,-0.021680601288252607,-0.6123747145095226,Inspecting
-1.3671672251786524,0.0,-1.1190992957645955,0.1820095064160816,-0.9694922405773785,-1.483081518598863,-0.7096367041972363,-0.5946855210710545,-0.056358721294560564,0.27153403402256154,-0.48672890448507794,0.10318598243928447,1.2290877450779871,-0.19641946338539978,0.6443411911794068,-0.777328272910881,0.18247939579718483,0.05123231476661007,0.0,-0.05426798935339734,-0.021680601288252607,-0.450083995545405,Inspecting
-1.0896687082648873,0.0,-1.193728646156697,0.1820095064160816,-0.5866488011287668,0.7108687570899668,-0.4743809156738345,-0.7714082310472207,0.3714094891530408,1.3793598217582026,1.023565011563041,0.9387175723272153,1.3905757277079702,-0.040722542531234356,-0.2532815059778712,-0.846902185752014,0.18247939579718483,-0.369420290885559,0.0,-0.061006807868611776,-0.021680601288252607,0.018403518375205152,Monitoring
-0.22942330583221487,0.0,-1.0859306955903283,0.1820095064160816,0.051423597952253,0.7108687570899668,-0.2391251271504321,1.4292922656707903,0.9957572655668535,0.7266159966193603,-1.427681920489665,-0.6035456099659218,0.03925075666407607,-0.008441512164504658,0.19916394258925882,-0.4758413172659721,0.18247939579718483,-0.3065641544087981,0.0,-0.17107417695042207,-0.021680601288252607,0.10855244530851849,Monitoring
-0.03517434399257945,0.0,-0.6879074934991218,0.1820095064160816,-0.5866488011287668,-1.483081518598863,-0.7096367041972363,0.8606941777661803,0.8905456668807122,0.7346603747460713,-0.6654468813122136,0.09651240744017958,1.137530728643215,0.09017309889483396,3.0831856934557202,-0.40626740442483905,0.18247939579718483,0.12859371350723894,0.0,-0.19578317817286991,-0.021680601288252607,0.25544083504784876,Monitoring
1.0748197236624812,0.0,-1.4507852975072677,0.1820095064160816,-0.5866488011287668,0.7108687570899668,-0.4743809156738345,2.159048241862317,1.5065872644508826,0.7886726278825598,-0.7913115362441173,-0.16442437502482085,-0.05210414715163404,0.12639084028189654,0.07560454298056468,-0.035206535938797114,0.18247939579718483,-1.0366623550234824,0.0,-0.2766490003554227,-0.46997948599050826,0.645331168953736,running
1.3800680922676232,0.0,-1.3761559471151665,0.1820095064160816,-0.8418777607611749,-1.483081518598863,-0.9448924927206387,1.809597333670942,1.1065063168154234,-0.4243046739379473,-0.16452849876096098,-0.12171349503054979,-1.7587431025053053,0.12757185358799636,-1.8232127010059846,-0.5917978386678602,0.18247939579718483,-1.3170974254582617,0.0,-0.33954463983074473,-0.46997948599050826,0.7852734102191432,running
1.6298167574900115,0.0,-1.3844480971587334,0.1820095064160816,-0.7142632809449708,-1.483081518598863,-0.7096367041972363,1.279704687312165,0.619210491321716,-0.6162205521037687,0.059749860971213695,0.035782874948325445,-1.2595249334238785,0.15611300848540974,-0.9964549536242813,-0.35988479586408395,0.18247939579718483,-1.2349009392963437,0.0,-0.4293955533669168,-0.46997948599050826,0.7029389003189941,running
-1.297792595950211,0.0,-0.6879074934991218,0.1820095064160816,-1.2247212002097867,-1.483081518598863,-0.4743809156738345,-1.5864263720674667,-1.7092883111794663,-1.710255977336476,1.2588237513478677,-1.1407683973938643,-0.6849187574325846,-0.4810436701554672,-0.6842857646129041,-0.777328272910881,0.18247939579718483,0.10441827640079245,0.0,-2.725086394216112,-2.7114739095017946,-0.31044376073538604,Monitoring
-1.4504167802527816,0.0,-0.1489177406672795,0.1820095064160816,-0.8418777607611749,0.7108687570899668,-0.0038693386270297505,-1.539318681645137,-1.5791581759623965,-0.1990620863900367,1.696318147624842,-1.2535518148787368,1.194526487218503,-0.4926569676654492,0.34852545211623914,0.15032389830422407,0.18247939579718483,-0.2630483676171944,0.0,-2.7318252127313265,-2.7114739095017946,-0.14988957888974896,Monitoring
-0.9925442273450691,0.0,0.016925260204056575,0.1820095064160816,-0.07619088186395107,0.7108687570899668,0.7018980269431763,-1.1716858578521614,-1.480868392979291,-0.8138824146458123,1.7068888120038883,-0.8778295424291324,-1.1689784800844134,-0.3806575391369787,-1.1966938629901358,1.1243586780800843,0.18247939579718483,-0.28722380472364095,0.0,-2.774504396661008,-2.7114739095017946,0.1376583174465349,Monitoring
-0.6734209328942395,0.0,0.08326246055259101,0.1820095064160816,0.17903807776845707,0.7108687570899668,1.172409603989981,-0.10129444770033905,-1.2206081225451517,0.33359066528576176,0.1647190165491873,-1.5491911873390827,0.7646329464751048,-0.45899808844160306,1.5241567983930795,0.4518108539491334,0.18247939579718483,-0.0744799581869118,0.0,-2.770011850984198,-2.7114739095017946,0.1784669397308365,Monitoring
-0.3126728609063446,0.0,-0.03282764005734425,-0.9707173675524255,0.051423597952253,0.7108687570899668,0.9371538154665787,1.4229561435672022,-0.6142570669592312,1.3672932545681358,-0.8397399288644007,-1.6185963673297734,0.8379998271943594,-0.41037970734049195,1.4936303584897546,0.3822369411080003,0.18247939579718483,-0.645020273899049,0.0,-2.7767506694994126,-2.7114739095017946,0.38847467864625607,Monitoring
-0.021299418146891,0.0,0.4398249124259636,0.1820095064160816,-0.7142632809449708,-1.483081518598863,-0.2391251271504321,0.36565020297713835,-1.2275299382481872,-0.8903040068495677,-0.0995475929269769,-1.541182897340157,-0.396908275270223,-0.4091986940343921,1.2327019793161007,2.0520108492951894,0.18247939579718483,-0.43711151478360916,0.0,-2.7812432151762194,-2.7114739095017946,0.36076558636440836,Monitoring
0.21457432122980927,0.0,1.02027541547564,0.1820095064160816,0.17903807776845707,0.7108687570899668,0.7018980269431763,0.933008614818002,-0.7194686656453728,2.956057934593574,0.06433867651560556,-1.072030574903084,1.773983366067269,-0.32751194036248477,0.8093293306568987,0.8924456352763079,0.18247939579718483,-1.1768798902408721,0.0,-2.817183580590689,-2.7114739095017946,0.5905924989146638,running
0.3949483572237567,0.0,1.02027541547564,0.1820095064160816,0.051423597952253,0.7108687570899668,0.23138644989637208,1.0797036156945545,-0.9935725674855832,-0.039898319168681425,-0.5596582943870272,-1.635947662327446,-0.020574578578070435,-0.396010712116277,0.7195670609411707,0.7532978095940419,0.18247939579718483,-1.1478693657131362,0.0,-2.835153763297925,-2.7114739095017946,0.43773948168142063,running
0.38107343137806826,0.0,1.2441634666519437,0.1820095064160816,-0.20380536168015514,0.7108687570899668,-0.0038693386270297505,0.9241931405869233,-1.0766343559220106,-0.7127530896243015,-1.2097131821310305,-1.6226005123292362,-0.07736822453429734,-0.4288822491360565,0.8652944704796601,1.9360543278933011,0.18247939579718483,-0.8480939455931996,0.0,-2.8284149447827103,-2.7114739095017946,0.13146718511108135,Monitoring
0.15907461784705595,0.0,-0.9947170451110936,0.1820095064160816,-0.33141984149635867,0.7108687570899668,0.23138644989637208,-0.15101923203502077,-1.3964222414022562,-0.698388128683746,0.3183623941516084,-1.4337383398545684,-0.3346575885993407,-0.4204183204423408,0.03017829312442713,0.5213847667902656,0.18247939579718483,-0.9399606065976964,0.0,-2.7834894880146246,-2.7114739095017946,0.29028482983823745,Monitoring
-0.3820474901347859,0.0,-0.721076093673389,0.1820095064160816,-0.33141984149635867,0.7108687570899668,0.23138644989637208,-0.8880755228241598,-1.6289952490242532,-1.2540248178644333,0.7179171190526247,-1.3890253873605656,-0.27463014073813263,-0.45191200860500386,0.7697176407823465,0.5213847667902656,0.18247939579718483,-0.5579887003158416,0.0,-2.743056576923348,-2.7114739095017946,0.04807565261707447,Monitoring
-0.9092946722709397,0.0,-0.40597439201785046,0.1820095064160816,-0.7142632809449708,0.7108687570899668,-0.2391251271504321,-1.2879399242745186,-1.7023664954764306,-1.319529039753366,1.0032431141521605,-1.3890253873605656,-0.1268858162043174,-0.5024987452162814,-0.1900481661781274,-0.40626740442483905,0.18247939579718483,0.3268322977801003,0.0,-2.7565342139537745,-2.7114739095017946,-0.1978708544895147,Monitoring
-1.505916483635535,0.0,-0.024535490013777448,0.1820095064160816,-0.4590343213125627,0.7108687570899668,0.4666422384197745,-1.0417953547286036,-1.6345327015866815,-0.5300307864604357,-0.6374223292375323,-1.4270647648554635,1.8281495479756986,-0.5385196510523272,2.0213016768186485,0.8924456352763079,0.18247939579718483,0.8345164770154768,0.0,-2.7295789398929218,-2.7114739095017946,-0.6281168009966216,Inspecting
-1.5475412611725994,0.0,0.016925260204056575,0.1820095064160816,-0.33141984149635867,0.7108687570899668,0.23138644989637208,-1.149371688704742,-1.6511450592739672,-0.8541043052793678,0.5760735528500693,-1.4397445573537628,0.14798734571905925,-0.5150962204813466,0.16173271270780165,0.15032389830422407,0.18247939579718483,0.6024322807935902,0.0,-2.74979539543856,-2.7114739095017946,-0.30829196474074627,Monitoring
-1.297792595950211,0.0,-0.21525494101581394,0.1820095064160816,-0.07619088186395107,0.7108687570899668,0.9371538154665787,-1.07471564131029,-1.5459334605878257,-0.7633177521350569,1.1891720868347702,-1.1234171023961914,0.22135422643831337,-0.42848857803402324,0.4444656918124016,1.1939325909212173,0.18247939579718483,-0.07931504560820082,-12.658988901172174,-2.7385640312465385,-2.7114739095017946,0.04728288567168093,Monitoring
-0.6317961553571746,0.0,0.07497031050902421,0.1820095064160816,0.30665255758466115,0.7108687570899668,0.9371538154665787,-0.048677085883585214,-1.1943052228736162,0.6961622794253822,0.5020789021967431,-1.0506751349059484,0.2767330840611111,-0.40978920068744207,0.0752411329817159,0.3358543325472452,0.18247939579718483,0.012551615396295809,0.0,-2.7789969423378174,-2.7114739095017946,0.2658600577587342,Monitoring
-0.978669301499381,0.0,0.02521741024762338,0.1820095064160816,-0.4590343213125627,0.7108687570899668,0.23138644989637208,-0.1773279129433977,-1.292595005856722,-0.5691034802187465,-0.3184177057675453,-1.2682336798767675,1.3287292662752106,-0.41313540505472496,3.2383617629642854,0.2662804197061122,0.18247939579718483,0.7184743789045337,0.0,-2.7857357608530293,-2.7114739095017946,0.06487476169803141,Monitoring
-0.04904926983826791,0.0,0.18276826107539265,0.1820095064160816,-0.5866488011287668,0.7108687570899668,-0.2391251271504321,0.7365888296067683,-1.2469110222166868,-0.6667852146145239,-0.5547417063037496,-1.6993466248189424,-0.28231042026246217,-0.42927592023808975,1.2955719091169948,1.3794630251642384,0.18247939579718483,-0.5048027386816595,0.0,-2.7767506694994126,-2.7114739095017946,0.3087449744238282,Monitoring
0.38107343137806826,0.0,0.9539382151271054,0.1820095064160816,-0.33141984149635867,0.7108687570899668,-0.0038693386270297505,0.8361761400609916,-1.0724812665001893,-0.38006059424103605,0.10842408299566039,-1.5498585448389932,-0.5424293609943636,-0.38951513893272766,-0.03668914666380726,0.8924456352763079,0.18247939579718483,-1.012486917917036,0.0,-2.817183580590689,-2.7114739095017946,0.6073161063817736,running
0.3394486538410034,0.0,1.0534440156499072,0.1820095064160816,0.30665255758466115,0.7108687570899668,0.23138644989637208,0.921713788459432,-1.058637635094118,-0.9920079303087006,-0.7214140423268557,-1.672652324822523,-0.09010131953516001,-0.3930581788510273,1.2327019793161007,1.008402156678196,0.18247939579718483,-0.804578158801596,0.0,-2.8576164916819677,-2.7114739095017946,0.34400422809037545,Monitoring
1.0054450944340398,0.0,-1.5005381977686687,0.1820095064160816,-0.33141984149635867,0.7108687570899668,-0.4743809156738345,0.3510495737819129,0.44893382502703966,0.0,0.7542179277341569,0.5062699123852192,0.0,0.19784214530093827,4.1314933565570344e-16,-0.4758413172659721,0.18247939579718483,-1.3074272506156832,0.0,-1.2762404134453371,-1.3665772553950235,0.6270975292096863,running
0.644697022446145,0.0,-1.019593495241794,0.1820095064160816,-0.33141984149635867,-1.483081518598863,-0.7096367041972363,0.10449177888141598,0.5001552612295035,0.0,0.3922751016702129,0.41884607989694517,0.0,0.14331869766932787,4.1314933565570344e-16,-0.40626740442483905,0.18247939579718483,-1.205890414768608,0.0,-1.2066059554548059,-1.3665772553950235,0.3276203778855771,Monitoring
-0.1461737507580856,0.0,-0.43085084214855085,0.1820095064160816,-0.20380536168015514,-1.483081518598863,-0.9448924927206387,-0.6288454837164864,0.4517025513082541,0.0,0.7959269833072938,1.4459092722591858,0.0,0.2521687573815321,4.1314933565570344e-16,-0.5454152301071047,0.18247939579718483,-1.0366623550234824,0.0,-1.139217770302677,-1.3665772553950235,0.06502576492572532,Monitoring
-0.9647943756536926,0.0,-0.39768224197428365,0.1820095064160816,-0.20380536168015514,0.7108687570899668,-0.7096367041972363,-0.9463402978201989,1.4982810856072397,0.0,-0.00793516830857316,2.8994139070642277,0.0,0.4116055537050138,4.1314933565570344e-16,0.3822369411080003,0.18247939579718483,0.4670498329974899,0.0,-1.1190013147570361,-1.3665772553950235,-0.43298288000906027,Inspecting
-1.7417902230122353,0.0,-0.4557272922792513,0.1820095064160816,0.051423597952253,0.7108687570899668,-0.9448924927206387,-1.09716755224257,-0.3318469862753779,0.0,-0.21943039902422612,1.7248647072217693,0.0,0.0216743271410418,4.1314933565570344e-16,-0.035206535938797114,0.18247939579718483,0.19628493740528907,0.0,-1.0628444937969286,-0.9182783706927679,-0.6238509598142663,Inspecting
-1.838914703932053,0.0,-0.43085084214855085,0.1820095064160816,-0.07619088186395107,-1.483081518598863,-0.9448924927206387,-1.099646904370061,-0.5187360102573396,0.0,-0.20672921314242598,0.6917952973603348,0.0,-0.1924827523650669,4.1314933565570344e-16,0.08074998546309102,0.18247939579718483,0.8248463021728981,0.0,-1.0808146765041644,-0.9182783706927679,-0.5718303478736859,Inspecting
-1.5614161870182879,0.0,0.6056679132972996,0.1820095064160816,-0.07619088186395107,0.7108687570899668,-0.2391251271504321,-0.8332542924496357,-0.0951208892315598,0.0,0.9275276576696878,0.8619714598375092,0.0,-0.06788584857153127,4.1314933565570344e-16,0.011176072621957977,0.18247939579718483,-0.12766591982109382,0.0,-1.1279864061106553,-0.9182783706927679,-0.05841937371411321,Monitoring
-0.7844203396597452,0.0,0.058386010421890594,0.1820095064160816,0.43426703740086464,0.7108687570899668,-0.0038693386270297505,0.43273045220425654,0.48769599296403926,0.0,-0.2986694102997146,0.36078597740473284,0.0,0.03250028244695723,4.1314933565570344e-16,1.4954195465661266,0.18247939579718483,-0.33073959151524457,0.0,-1.1684193172019317,-1.3665772553950235,0.14924781517204933,Monitoring
0.034200285235861834,0.0,-0.43085084214855085,0.1820095064160816,0.43426703740086464,0.7108687570899668,0.23138644989637208,1.8202034511052096,1.67132647818313,0.0,-1.5055278984748917,-0.205800540019271,0.0,0.09174778330296715,4.1314933565570344e-16,1.5649934594072588,0.18247939579718483,-0.852929033014489,0.0,-1.1684193172019317,-0.9182783706927679,0.2572906245871005,Monitoring
